"WID","login_count","level","playcount_sum","playtime_sum"
W19531,38,8,8,6479
W19532,23,19,33,21043
W19533,2,6,4,3297
W19534,4,3,4,4362
W19535,1,1,2,1315
W19536,1,1,1,637
W19537,35,28,79,73065
W19538,4,6,3,2477
W19539,102,15,80,71283
W19540,1006,43,968,528719
W19541,33,17,24,18898
W19542,5,2,2,1034
W19544,2,6,1,1605
W19546,3,3,1,184
W19547,28,15,16,10863
W19548,11,10,6,6116
W19549,64,24,94,77057
W19550,16,10,27,47723
W19551,9,13,6,8606
W19552,99,32,93,131051
W19553,5,1,2,1495
W19554,6,2,3,1435
W19555,1,1,1,454
W19556,25,12,13,11992
W19560,6,1,3,1067
W19562,72,34,192,92890
W19563,8,8,2,3378
W19564,115,12,4,5334
W19565,3,1,1,0
W19566,471,41,720,351822
W19567,4,10,18,15050
W19568,104,26,114,62069
W19569,7,10,4,6389
W19570,6,1,1,0
W19571,23,1,1,0
W19572,185,37,391,217765
W19573,3,1,1,260
W19574,2,3,5,3254
W19575,10,13,17,15003
W19576,6,10,6,7772
W19577,4,1,2,1502
W19578,16,16,14,13026
W19579,12,3,6,255
W19581,5,8,7,4152
W19583,1,1,1,165
W19584,22,12,8,3161
W19585,9,13,13,9727
W19586,21,2,2,387
W19588,3,1,1,0
W19589,32,22,33,20124
W19590,4,6,1,1568
W19592,35,16,13,10223
W19593,6,6,3,1822
W19594,8,5,1,1733
W19596,4,6,2,1698
W19597,12,10,7,4658
W19598,5,10,5,5900
W19599,2,5,1,1685
W19600,3,1,2,545
W19601,14,12,13,9990
W19602,16,15,20,16078
W19603,80,24,89,42836
W19605,21,18,22,20958
W19606,241,27,277,139458
W19607,31,14,35,17454
W19608,34,22,26,25747
W19609,71,11,26,11446
W19610,116,25,130,69677
W19611,349,28,385,180470
W19612,7,2,2,939
W19613,96,26,115,50382
W19616,3,5,1,1524
W19617,14,7,5,3346
W19618,4,3,1,556
W19619,454,35,215,126356
W19620,4,1,1,1512
W19621,49,29,74,56275
W19623,10,2,2,612
W19625,4,2,1,33
W19627,12,5,4,2486
W19628,80,29,155,93509
W19629,2,4,4,2815
W19630,8,9,5,4447
W19632,4,1,1,336
W19635,13,11,4,5378
W19636,4,1,1,183
W19637,21,14,8,6160
W19638,115,12,282,145866
W19640,33,20,53,31029
W19641,5,5,1,1590
W19642,5,1,1,429
W19643,217,37,576,245123
W19644,5,8,2,3348
W19645,252,27,211,79228
W19646,5,10,23,25906
W19647,4,1,1,0
W19648,16,7,5,4857
W19649,36,8,2,374
W19650,71,11,69,43305
W19653,6,6,4,2801
W19654,14,10,4,3532
W19655,7,1,1,349
W19657,3,1,1,1688
W19658,9,1,1,501
W19659,17,20,24,23574
W19660,20,22,43,30887
W19662,21,9,5,4749
W19663,19,12,20,10698
W19664,8,1,2,799
W19665,22,14,8,10633
W19666,3,7,8,4581
W19667,5,5,3,3665
W19668,171,20,77,42040
W19669,42,10,74,64559
W19672,2,1,2,0
W19673,9,3,8,2546
W19674,2,5,1,1478
W19676,54,23,133,75560
W19677,13,8,9,3569
W19678,10,6,4,3874
W19679,4,5,1,1509
W19680,2,3,29,32802
W19681,6,10,10,8390
W19682,6,4,2,1626
W19683,1,1,2,917
W19685,13,18,13,13539
W19686,6,6,3,3351
W19687,10,10,8,7969
W19689,5,5,2,1952
W19690,11,11,7,6298
W19691,2,1,2,798
W19694,4,1,1,365
W19695,1,1,1,562
W19696,33,18,25,22178
W19698,3,2,1,14
W19699,5,1,2,1981
W19700,7,7,4,2756
W19701,334,37,430,227536
W19703,90,15,100,46613
W19704,107,24,84,39689
W19705,1,1,1,490
W19706,12,15,6,5032
W19707,8,3,4,3608
W19708,20,16,18,15836
W19709,38,29,76,49302
W19710,56,23,29,35021
W19712,475,38,747,507134
W19713,23,11,11,6629
W19714,100,10,44,50856
W19715,9,10,29,37060
W19716,2,1,2,489
W19717,6,5,1,1503
W19718,5,3,1,1035
W19719,448,35,449,239375
W19722,5,1,3,284
W19724,6,10,37,46724
W19725,23,10,56,64031
W19726,10,18,27,24776
W19729,5,2,2,312
W19730,5,5,1,1187
W19731,3,2,1,262
W19732,2,1,1,1061
W19733,11,1,1,746
W19734,4,1,1,346
W19735,6,1,1,0
W19738,6,13,15,13991
W19739,16,10,7,5448
W19740,20,6,4,2197
W19741,3,4,1,1748
W19742,1,1,1,761
W19743,6,1,1,528
W19744,2,1,3,1630
W19745,45,16,10,7205
W19746,30,18,27,26468
W19747,2,1,1,1499
W19748,12,7,5,3996
W19749,1,1,2,3104
W19750,7,1,2,831
W19751,961,51,797,613090
W19752,2,3,2,596
W19753,2,3,1,576
W19754,4,1,1,175
W19756,8,6,3,1532
W19757,5,10,37,53510
W19758,156,35,177,112141
W19759,5,8,29,35932
W19760,6,8,3,3370
W19761,5,1,1,241
W19762,110,31,137,106257
W19763,10,7,5,5243
W19765,6,6,2,1979
W19766,23,12,16,7337
W19767,3,2,3,2722
W19768,9,5,3,1787
W19770,7,3,3,696
W19771,2,4,2,1141
W19773,13,14,7,3533
W19774,82,23,140,56066
W19775,5,1,3,3777
W19776,1,1,1,1525
W19778,6,1,1,0
W19779,15,2,2,575
W19780,120,3,4,1591
W19781,11,10,11,5821
W19784,5,1,1,380
W19785,1,1,5,5178
W19786,24,4,3,3961
W19787,8,10,19,20581
W19788,10,5,2,643
W19790,12,1,1,455
W19791,70,36,152,149520
W19792,3,5,2,1959
W19793,4,10,4,3919
W19794,1,1,2,1309
W19795,98,15,182,126898
W19796,18,17,20,19712
W19797,15,18,37,17536
W19798,10,3,2,835
W19801,5,6,1,1622
W19802,15,1,1,405
W19804,3,3,1,628
W19805,15,16,25,15235
W19809,5,2,1,0
W19810,1,1,1,1635
W19812,58,19,58,32794
W19813,7,2,1,163
W19814,14,14,12,11865
W19815,14,3,1,372
W19817,3,6,7,6254
W19818,40,15,25,17272
W19819,164,31,219,136125
W19820,287,39,705,273169
W19821,5,6,3,2167
W19822,36,11,36,43870
W19823,13,13,8,6159
W19824,5,4,2,550
W19825,2,1,1,1114
W19826,3,1,1,0
W19827,3,1,1,250
W19828,32,11,76,66953
W19829,23,15,18,14186
W19830,15,7,7,4628
W19833,23,10,55,73488
W19834,62,27,57,59252
W19835,12,7,3,2123
W19836,82,23,51,33030
W19837,2,3,1,904
W19838,7,6,4,3572
W19840,5,5,3,4354
W19841,107,29,78,88182
W19842,6,1,1,1274
W19843,10,6,8,6225
W19844,3,5,2,1728
W19846,6,6,5,2839
W19847,1,1,2,617
W19848,29,19,28,18833
W19849,23,15,23,19273
W19850,11,10,7,6562
W19851,23,11,45,24863
W19852,25,5,4,4186
W19853,6,9,5,5003
W19854,11,2,1,454
W19856,8,5,4,2736
W19858,19,11,10,7113
W19859,9,11,8,3674
W19860,7,3,6,3096
W19861,110,1,8,3392
W19862,7,13,7,7841
W19863,15,19,36,24784
W19865,5,4,4,1770
W19866,18,5,1,1604
W19867,5,3,1,646
W19869,8,1,1,0
W19870,9,8,3,3182
W19871,69,20,31,26205
W19872,4,2,1,452
W19874,29,20,30,25535
W19875,91,25,77,57678
W19877,19,8,9,3582
W19879,5,2,2,250
W19880,4,1,1,89
W19881,31,15,42,46529
W19882,102,24,104,41348
W19883,515,41,785,339998
W19884,10,10,29,22764
W19886,2,8,6,6130
W19887,3,1,2,623
W19888,9,4,7,3287
W19889,15,10,8,6937
W19890,18,11,35,31125
W19891,11,10,7,4746
W19892,15,13,23,10457
W19894,8,7,4,4215
W19896,168,39,322,206543
W19897,2,8,3,4333
W19898,1,1,3,2373
W19899,28,16,53,23588
W19900,4,10,27,29655
W19902,116,14,15,10035
W19903,3,8,2,3257
W19904,4,1,3,2128
W19905,3,1,1,666
W19906,43,22,32,21996
W19907,22,14,17,12313
W19908,19,12,20,12081
W19909,11,10,10,4118
W19910,1,1,4,2215
W19911,207,29,141,86270
W19912,22,19,17,19408
W19913,3,1,1,0
W19914,34,15,4,6215
W19916,468,46,669,476345
W19917,5,3,1,1217
W19918,16,19,70,79798
W19919,53,17,33,18349
W19921,4,2,1,26
W19923,7,5,2,1841
W19924,5,9,9,5737
W19925,10,5,1,772
W19926,11,6,1,1569
W19927,508,46,1017,593183
W19928,1,1,1,766
W19929,491,19,63,32730
W19930,7,10,26,16868
W19931,11,3,5,1385
W19933,18,9,8,5960
W19934,25,17,5,6679
W19936,11,2,2,1192
W19938,8,4,4,2328
W19939,15,14,41,29442
W19940,4,7,4,4338
W19942,304,38,337,167279
W19944,4,1,1,781
W19946,18,13,10,6234
W19947,2,5,1,1643
W19948,6,1,2,789
W19949,4,6,4,4118
W19950,5,10,11,4386
W19951,6,5,2,3042
W19952,33,17,14,10725
W19953,6,8,3,4208
W19954,5,4,1,1072
W19956,40,10,37,41802
W19957,19,3,2,254
W19958,3,8,3,4217
W19959,5,11,7,7606
W19960,17,19,28,16568
W19961,2,6,2,2042
W19962,13,1,1,356
W19963,3,1,1,0
W19964,46,18,12,14241
W19965,94,13,52,56545
W19966,13,13,12,10473
W19967,7,10,11,9943
W19968,6,9,7,7315
W19969,3,3,1,464
W19971,1,1,2,2212
W19972,9,13,8,8487
W19973,260,33,214,156095
W19974,5,3,4,2185
W19975,92,9,10,6641
W19976,9,11,16,9684
W19977,32,10,27,36557
W19978,46,15,17,17607
W19979,13,18,17,18441
W19980,13,1,1,144
W19982,7,1,1,1552
W19983,3,4,3,1799
W19984,8,7,2,3197
W19986,74,31,172,163645
W19987,3,1,1,168
W19989,19,10,26,32858
W19990,182,30,120,50141
W19991,8,2,2,813
W19992,6,6,2,3096
W19993,2,3,4,1494
W19994,4,4,1,1510
W19995,2,1,1,0
W19996,7,3,3,1556
W19997,59,27,99,55390
W19998,17,14,5,5904
W20000,5,9,5,4916
W20001,44,6,1,1511
W20002,87,28,48,47311
W20003,4,2,3,569
W20004,21,10,6,6229
W20005,229,30,250,132960
W20007,176,39,246,192881
W20008,39,10,4,4668
W20009,5,1,1,730
W20010,14,14,25,16796
W20011,7,12,33,46084
W20012,50,22,54,38168
W20013,4,9,6,6829
W20014,57,26,35,43889
W20015,10,9,4,2899
W20016,51,21,39,27376
W20017,3,3,2,2143
W20018,4,6,3,2489
W20019,1,1,1,604
W20020,4,6,7,2110
W20021,41,11,25,17892
W20022,2,1,2,1689
W20023,14,15,11,11043
W20024,17,9,10,5447
W20025,7,6,2,3134
W20026,11,6,1,1640
W20027,120,10,226,136737
W20028,51,21,55,33973
W20029,21,17,16,15404
W20030,2,1,1,1089
W20031,262,29,286,124477
W20032,65,16,34,25682
W20033,2,5,1,1692
W20034,198,38,260,144365
W20035,35,15,21,18013
W20036,3,1,1,0
W20037,89,28,64,45070
W20038,13,16,9,10020
W20039,22,10,31,35093
W20040,5,3,3,803
W20042,133,27,108,86925
W20043,5,2,2,504
W20044,62,24,44,32574
W20045,55,5,4,3742
W20046,4,1,1,855
W20047,6,7,3,3090
W20048,24,10,26,38459
W20049,110,37,277,172550
W20050,6,6,4,3633
W20051,5,1,1,333
W20052,4,1,1,1465
W20053,6,5,2,1626
W20054,59,24,48,36944
W20055,7,1,1,238
W20056,21,18,23,18774
W20057,17,15,10,8185
W20058,60,13,34,22087
W20059,15,15,27,18800
W20060,5,1,4,2798
W20061,11,16,20,11523
W20062,23,10,41,47770
W20063,14,11,20,6031
W20064,3,5,4,4399
W20065,5,10,4,6348
W20066,17,6,6,3478
W20067,1,1,1,196
W20069,3,1,1,1535
W20070,4,6,2,2267
W20071,13,15,18,14628
W20072,7,1,1,299
W20073,44,18,37,25443
W20074,12,14,15,11423
W20075,9,7,8,3752
W20076,233,26,155,96933
W20077,25,10,28,33581
W20078,33,10,26,31305
W20079,5,7,2,2671
W20080,8,1,2,545
W20082,5,5,2,1378
W20084,28,20,17,20585
W20085,14,10,34,37906
W20086,40,18,21,15169
W20087,7,9,8,5980
W20089,19,10,55,31724
W20090,19,1,1,413
W20091,93,10,28,13537
W20092,219,42,429,348802
W20093,4,1,1,461
W20094,10,1,3,3010
W20095,1,1,2,1619
W20097,2,3,2,1110
W20099,7,10,6,4802
W20100,14,11,4,3956
W20101,274,19,204,80053
W20102,27,10,33,39302
W20104,10,1,1,0
W20105,139,7,7,5063
W20106,89,9,2,1519
W20107,13,10,7,8294
W20108,41,15,43,46143
W20109,7,12,8,7388
W20110,98,18,30,22659
W20111,18,11,4,2844
W20112,1,1,1,1741
W20113,4,1,1,179
W20114,96,16,78,46568
W20116,41,11,19,9617
W20117,3,2,1,60
W20119,43,27,40,54684
W20120,14,2,3,1027
W20121,3,3,2,1653
W20123,2,3,1,515
W20124,11,3,6,3621
W20125,1,1,1,0
W20126,4,1,2,1749
W20127,40,25,61,53160
W20128,29,27,63,60195
W20129,6,1,1,281
W20130,7,5,3,1898
W20131,113,32,208,178215
W20132,8,4,3,1862
W20134,2,5,2,1809
W20136,12,5,3,2692
W20138,5,5,2,2423
W20140,3,7,4,4078
W20141,15,12,9,8501
W20143,45,10,37,44313
W20145,2,4,2,749
W20147,97,31,89,56034
W20148,289,37,291,126221
W20149,6,8,2,3248
W20151,2,3,1,313
W20152,9,6,3,2161
W20153,25,19,14,17958
W20154,4,10,20,12149
W20155,4,2,2,347
W20158,9,5,1,1552
W20159,9,2,5,1453
W20161,37,20,22,14830
W20162,116,26,111,65427
W20163,1,1,6,5032
W20164,23,19,39,30260
W20165,5,6,6,3163
W20167,10,13,9,9605
W20168,244,23,96,56519
W20170,125,27,163,91355
W20171,17,8,8,6841
W20173,7,10,28,40942
W20174,7,1,2,1212
W20175,31,10,37,36586
W20176,55,19,60,34818
W20177,535,18,22,17271
W20178,3,1,1,981
W20180,182,13,15,9863
W20181,155,19,100,58193
W20182,1,1,1,1493
W20183,77,29,91,68129
W20184,5,4,1,758
W20185,42,15,14,11772
W20186,2,1,1,1525
W20187,4,8,4,4619
W20188,5,10,6,7515
W20189,18,17,23,17660
W20190,5,6,6,4617
W20191,3,8,2,2932
W20194,4,4,1,1593
W20195,19,10,28,36016
W20196,11,2,2,2228
W20198,16,5,9,4710
W20199,20,11,23,30250
W20201,831,17,67,27046
W20203,16,15,16,13257
W20204,33,28,109,100288
W20205,12,15,30,21462
W20206,5,8,3,4634
W20207,15,8,4,3677
W20208,95,28,115,82376
W20209,3,1,1,60
W20211,143,18,87,37094
W20212,9,7,6,3118
W20215,4,2,1,872
W20217,604,25,77,68863
W20218,6,8,2,3126
W20219,32,25,44,45106
W20220,7,10,10,6076
W20221,7,3,2,512
W20222,20,18,23,19530
W20223,69,22,95,54410
W20225,279,19,186,84467
W20227,9,10,3,3083
W20229,17,11,16,9806
W20232,78,19,100,49675
W20233,63,8,4,2693
W20234,5,3,2,2734
W20235,8,16,16,16125
W20237,1,1,1,1699
W20238,2,2,1,60
W20239,12,1,2,1102
W20240,4,1,3,917
W20242,20,3,1,224
W20243,2,1,1,293
W20244,3,1,5,2424
W20246,5,1,1,0
W20247,17,14,12,9938
W20248,9,11,9,5055
W20249,16,10,30,23226
W20250,26,12,16,8945
W20251,2,1,1,632
W20253,2,2,1,108
W20254,4,4,4,2882
W20255,6,1,1,231
W20256,74,20,57,30441
W20257,25,10,16,8581
W20258,17,8,2,2205
W20259,24,18,18,18122
W20260,21,12,5,5678
W20261,7,9,14,9045
W20262,8,6,7,6922
W20263,14,4,1,845
W20264,33,23,54,30578
W20265,44,18,19,16784
W20266,1,1,6,3200
W20267,3,4,4,3575
W20268,1,1,2,172
W20269,33,15,60,24498
W20270,18,7,6,3686
W20272,27,8,15,3157
W20273,28,10,4,4164
W20275,35,23,39,40313
W20276,29,22,64,33997
W20278,10,2,1,43
W20279,21,6,4,5482
W20281,7,2,4,1090
W20282,8,11,4,5361
W20283,1,1,1,1648
W20284,1,1,1,289
W20285,12,13,7,6811
W20286,2,1,1,1504
W20288,5,4,1,1435
W20289,28,26,62,50335
W20290,1,1,2,2308
W20292,15,10,12,8276
W20293,12,14,12,10651
W20294,12,12,9,9071
W20296,110,24,131,64926
W20297,19,11,5,5249
W20298,5,6,4,2774
W20300,2,3,1,259
W20301,1,1,1,1512
W20302,2,4,2,3144
W20304,67,25,61,56872
W20307,13,10,11,6572
W20308,44,10,71,48548
W20309,11,1,1,170
W20310,6,6,2,1944
W20312,7,1,7,762
W20313,6,3,2,2054
W20314,4,4,1,1570
W20315,342,32,195,104454
W20316,430,28,213,106124
W20317,1,1,2,1683
W20318,17,18,14,16340
W20319,3,3,2,911
W20320,20,19,23,16919
W20321,8,10,20,12290
W20322,18,15,10,9482
W20323,199,32,185,150978
W20324,97,29,377,135996
W20325,7,8,4,3120
W20326,2,3,2,2076
W20328,75,32,189,101526
W20329,2,3,1,591
W20330,6,1,2,326
W20331,405,34,475,164369
W20332,39,15,24,17788
W20333,19,12,9,8183
W20334,277,33,464,239971
W20335,117,19,134,61442
W20336,72,14,15,9888
W20338,7,10,15,11249
W20339,16,9,6,4871
W20340,73,25,98,69287
W20341,6,7,2,2495
W20342,1,1,1,610
W20343,5,2,3,990
W20344,1,1,1,271
W20345,11,11,17,9902
W20347,66,23,58,30092
W20348,60,11,9,8682
W20349,1,1,1,1579
W20350,71,21,110,48729
W20351,2,1,2,2767
W20352,86,12,72,34712
W20353,7,4,3,2491
W20354,6,8,5,3929
W20355,28,3,4,2944
W20356,10,9,3,4634
W20357,223,32,149,87028
W20358,13,1,2,1048
W20360,7,12,5,6322
W20361,12,10,6,5559
W20362,13,13,29,15976
W20364,74,26,78,48042
W20365,1,1,1,1141
W20366,7,1,2,1585
W20367,20,10,31,37459
W20368,12,10,18,10712
W20369,15,12,12,12751
W20370,2,1,2,459
W20371,15,14,22,13591
W20372,22,13,18,10009
W20373,9,11,10,9566
W20375,1,1,1,168
W20376,1,1,1,475
W20377,37,11,37,40327
W20378,28,14,12,11609
W20382,22,15,17,13743
W20384,31,15,15,13326
W20385,1,1,1,1531
W20386,13,10,10,3547
W20388,4,1,3,821
W20389,4,3,2,1004
W20390,7,4,1,1613
W20391,85,26,251,85128
W20393,5,7,4,4845
W20394,218,37,298,127333
W20396,105,22,108,48885
W20397,13,13,8,10229
W20398,22,14,17,9316
W20400,7,1,2,1385
W20401,65,28,175,88805
W20402,36,15,17,14451
W20403,34,22,98,65216
W20404,19,21,41,34434
W20405,4,1,2,2869
W20406,749,25,42,44964
W20407,64,19,120,45081
W20408,43,19,22,12911
W20409,32,4,2,1865
W20410,3,1,1,184
W20411,43,20,11,12946
W20412,64,11,44,35984
W20413,1,1,1,1546
W20414,9,15,9,11130
W20415,133,14,163,125031
W20417,23,9,9,5139
W20418,7,5,5,1513
W20420,10,12,12,7174
W20421,5,11,8,6307
W20422,147,23,128,63804
W20423,2,6,1,1597
W20424,191,39,446,191684
W20425,13,17,26,13537
W20426,25,13,37,16443
W20428,12,10,4,4666
W20431,4,7,3,3000
W20432,8,6,4,2806
W20433,107,13,45,18699
W20434,6,1,2,1779
W20435,34,15,25,17108
W20437,14,16,17,15538
W20438,9,10,13,13120
W20439,21,13,14,11786
W20441,18,3,8,4282
W20442,31,14,16,13340
W20443,6,1,1,203
W20444,2,1,1,291
W20445,51,13,17,10177
W20446,248,33,416,223275
W20447,127,16,141,67586
W20448,220,34,157,134784
W20449,7,10,11,8630
W20450,24,20,44,29007
W20452,1,1,1,1525
W20453,22,11,12,12804
W20454,4,3,2,670
W20455,2,1,1,0
W20457,241,29,156,108710
W20458,111,17,91,46653
W20459,37,20,22,12787
W20460,28,16,23,12120
W20461,42,20,23,21246
W20462,5,5,2,560
W20463,31,11,13,7927
W20464,8,12,6,6598
W20465,2,1,6,2696
W20466,79,35,366,145877
W20467,4,8,6,6903
W20470,6,11,3,4570
W20471,4,5,4,2574
W20472,6,1,1,272
W20473,69,26,67,57369
W20475,29,18,62,30495
W20476,50,22,13,14663
W20477,8,12,6,8538
W20478,6,4,2,466
W20479,12,15,49,23545
W20480,24,20,37,45836
W20481,5,1,2,1368
W20482,31,10,9,6068
W20483,54,10,5,6453
W20484,60,31,135,83214
W20486,63,22,28,33786
W20487,29,15,18,15686
W20488,28,17,16,14531
W20489,2,1,1,165
W20490,7,5,2,1521
W20493,9,4,5,3347
W20495,128,35,285,162856
W20496,13,10,11,6781
W20497,3,1,1,565
W20499,62,6,3,4533
W20500,24,15,17,13745
W20501,3,6,1,1565
W20503,32,28,61,64608
W20504,2,5,1,1451
W20505,2,3,1,458
W20508,8,5,5,3368
W20510,17,9,7,6232
W20511,6,4,2,787
W20512,5,12,15,14047
W20513,138,24,416,206288
W20514,1,1,1,437
W20515,8,3,3,527
W20517,80,3,20,30889
W20518,100,28,120,88468
W20519,2,1,1,803
W20520,6,6,4,3462
W20521,18,21,37,20320
W20522,21,8,6,4457
W20523,9,11,16,12991
W20524,124,29,96,76027
W20525,2,1,4,3293
W20527,296,42,846,354417
W20528,152,35,255,120354
W20529,525,18,39,31385
W20530,12,15,19,18340
W20531,11,12,5,5834
W20532,11,11,13,14671
W20533,8,5,6,3245
W20535,27,10,57,50589
W20536,5,1,2,153
W20537,2,4,1,1445
W20538,8,10,5,5045
W20539,45,19,143,83801
W20541,4,6,3,1988
W20543,35,11,51,33241
W20544,6,1,1,190
W20545,19,13,8,6391
W20547,327,42,666,424070
W20548,28,11,34,43070
W20549,5,7,1,1567
W20550,63,22,65,38467
W20551,34,16,17,14359
W20553,23,10,12,6972
W20554,21,10,34,37609
W20555,8,1,3,1931
W20556,17,1,7,2793
W20557,4,6,7,1614
W20558,47,25,85,41074
W20559,1,1,1,573
W20560,55,10,41,19569
W20561,60,21,56,31547
W20562,3,1,1,286
W20564,8,1,1,821
W20565,22,13,13,8216
W20566,2,1,1,1454
W20567,4,1,1,0
W20568,1,1,1,1532
W20569,185,25,83,47019
W20570,8,10,24,31250
W20571,17,12,13,10258
W20572,12,17,26,14725
W20573,200,37,422,270690
W20574,70,28,116,101277
W20575,27,11,5,4688
W20576,4,3,2,1300
W20577,61,25,50,32308
W20578,8,6,2,1853
W20579,11,9,5,4704
W20580,9,13,15,12009
W20581,6,1,1,1555
W20582,71,16,38,22124
W20583,23,1,1,752
W20584,32,24,40,33137
W20585,5,5,6,3789
W20586,9,9,2,3148
W20587,38,22,41,37987
W20589,129,25,71,38870
W20590,21,8,8,8493
W20591,1,1,1,111
W20592,3,4,1,1513
W20593,1,1,3,1976
W20594,14,16,32,15229
W20595,28,18,44,26864
W20596,39,18,70,29941
W20597,95,31,129,112298
W20599,10,8,6,4124
W20600,4,10,23,10514
W20601,121,25,118,82281
W20602,7,2,4,3707
W20603,2,2,2,2706
W20604,83,20,57,38127
W20605,4,5,2,1958
W20606,24,18,15,10223
W20608,2,1,3,3091
W20611,5,10,13,6291
W20612,2,1,2,608
W20613,6,8,3,3341
W20614,20,5,1,1468
W20615,24,19,13,10509
W20616,87,29,144,63242
W20617,10,6,8,4586
W20618,19,8,9,5513
W20619,2,1,1,355
W20620,11,7,10,6161
W20621,2,3,2,2377
W20622,2,1,1,0
W20623,42,24,118,60395
W20624,6,4,3,1732
W20625,9,6,1,1623
W20626,43,27,77,52806
W20627,4,2,1,59
W20628,9,5,1,1650
W20630,2,1,1,1048
W20631,5,10,7,4444
W20632,10,6,2,2565
W20633,14,10,7,8145
W20634,8,5,1,1497
W20639,19,4,6,3754
W20640,51,27,127,71683
W20641,13,10,9,7387
W20642,40,19,11,12082
W20643,6,3,2,2815
W20644,59,13,63,38853
W20645,1,1,1,1631
W20648,2,1,1,720
W20650,15,11,13,6791
W20651,224,30,133,67807
W20652,13,14,8,11151
W20654,89,18,18,17025
W20655,49,26,42,48046
W20656,14,13,31,13092
W20657,1841,1,1,322
W20658,17,23,33,35532
W20660,274,27,169,70592
W20661,5,3,1,664
W20663,23,1,2,640
W20664,2,1,1,459
W20666,23,17,98,42458
W20667,32,13,28,33555
W20668,2,1,1,816
W20670,25,19,29,24365
W20671,41,10,25,37472
W20674,15,14,8,11667
W20675,4,1,3,2371
W20677,2,1,4,3006
W20678,11,8,11,5117
W20681,11,17,17,17729
W20682,92,12,21,36028
W20683,5,8,3,3873
W20684,27,21,38,28871
W20685,13,9,12,4753
W20686,74,29,103,96652
W20687,9,8,8,4199
W20688,3,7,2,3211
W20689,6,11,8,8441
W20690,3,10,5,5428
W20691,30,13,20,13825
W20692,9,5,2,1126
W20693,5,1,2,697
W20694,6,6,2,2798
W20696,205,11,13,11072
W20697,75,17,79,39554
W20698,6,1,19,21777
W20699,17,11,11,4730
W20701,3,5,2,1580
W20703,56,12,51,32970
W20704,128,14,18,13929
W20705,128,29,88,56591
W20706,7,8,12,8912
W20707,40,20,58,19674
W20708,139,28,93,84979
W20709,3,4,1,498
W20711,93,11,13,8949
W20713,125,27,145,81301
W20714,5,1,28,26839
W20715,541,22,72,46948
W20716,12,11,5,5095
W20717,46,17,18,11224
W20719,8,5,4,3153
W20720,4,1,28,31414
W20721,28,10,22,14530
W20723,5,1,1,1595
W20724,14,22,41,40076
W20725,5,5,1,1637
W20727,58,19,39,21679
W20728,8,5,2,1471
W20729,7,1,1,1368
W20732,85,23,68,35707
W20734,6,1,7,3291
W20735,39,16,30,17806
W20737,2,1,2,868
W20738,41,14,14,11583
W20739,25,8,3,4825
W20741,22,9,20,33009
W20742,5,9,5,5154
W20743,191,34,443,214170
W20744,6,5,3,1568
W20746,11,2,1,98
W20748,3,3,3,1930
W20749,6,6,2,1932
W20750,34,10,30,36059
W20751,39,16,19,14112
W20753,13,6,2,2045
W20754,11,8,4,4776
W20755,51,27,195,96463
W20757,132,31,118,126210
W20758,1,1,1,1573
W20759,144,22,165,72135
W20761,17,10,29,39666
W20762,25,16,21,10286
W20763,3,1,1,0
W20764,72,11,86,53829
W20765,6,5,1,1562
W20767,11,1,1,788
W20769,42,24,60,49886
W20770,5,5,1,1494
W20771,61,20,31,25049
W20772,26,8,3,2861
W20773,18,13,26,14795
W20774,52,13,20,14678
W20775,2,1,4,3951
W20776,28,18,25,18420
W20779,5,1,1,1076
W20780,10,10,20,10980
W20781,16,16,11,13578
W20782,45,11,6,4955
W20784,8,9,11,4760
W20787,3,1,1,0
W20788,11,12,13,8716
W20789,3,3,2,1256
W20790,10,9,7,6165
W20791,2,4,6,3441
W20792,5,1,1,89
W20793,2,1,1,1434
W20794,2,1,2,2605
W20795,95,19,30,21558
W20796,3,6,5,3528
W20797,15,2,12,2286
W20798,84,14,12,8057
W20799,23,1,1,0
W20800,2,1,1,1483
W20801,65,20,74,37079
W20802,79,10,19,20366
W20803,109,12,59,59010
W20804,149,29,102,88846
W20805,2,1,2,2287
W20806,4,8,4,3449
W20807,11,3,4,1266
W20809,5,7,6,4440
W20810,8,5,4,3182
W20811,35,10,26,16715
W20813,10,10,7,6282
W20815,32,16,18,13461
W20816,9,11,11,9429
W20819,7,6,1,1559
W20821,38,25,58,35493
W20822,4,4,2,1196
W20823,9,3,2,252
W20825,2,3,2,1730
W20827,2,1,1,1526
W20828,1,1,1,1497
W20829,2,6,2,3259
W20830,42,25,54,50574
W20831,21,19,42,34808
W20832,16,14,14,9814
W20833,32,16,38,43986
W20835,12,6,5,1367
W20836,41,15,53,28446
W20839,2,5,2,3115
W20840,5,1,1,0
W20841,204,29,85,74447
W20842,13,10,2,3136
W20843,7,6,1,1567
W20844,6,9,3,3229
W20845,2,3,1,981
W20846,17,16,20,19149
